Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
1139-WUOAH,1.0,Female,34.0,No,No,No,No,
9801-GDWGV,1.0,,36.0,No,,No,No,0.0
9018-PCIOK,,Male,44.0,No,No,Yes,Yes,1.0
8106-GWQOK,1.0,Female,,Yes,,,No,
5854-KSRBJ,1.0,Male,42.0,No,No,No,No,0.0
6629-CZTTH,1.0,Male,61.0,No,No,,No,
1136-XGEQU,1.0,Male,61.0,No,No,No,No,
2245-ADZFJ,1.0,Male,55.0,No,No,Yes,No,0.0
0017-IUDMW,1.0,,49.0,No,No,No,,
1334-FJSVR,1.0,Female,25.0,Yes,No,No,No,0.0
8859-DZTGQ,1.0,Female,60.0,No,No,Yes,,0.0
2309-OSFEU,1.0,Male,43.0,No,No,No,No,0.0
8091-TTVAX,1.0,,22.0,Yes,No,Yes,Yes,3.0
8259-DZLIZ,1.0,Female,46.0,No,No,No,No,0.0
2979-SXESE,1.0,Male,34.0,No,No,Yes,,0.0
7649-SIJJF,1.0,Male,57.0,No,No,No,Yes,2.0
3244-DCJWY,1.0,Female,52.0,,,No,,0.0
7860-KSUGX,1.0,Male,23.0,,No,Yes,,2.0
2530-FMFXO,1.0,Female,56.0,No,No,,,0.0
2831-EBWRN,1.0,Female,36.0,No,No,No,No,
9685-WKZGT,1.0,Male,23.0,Yes,No,Yes,No,0.0
4184-TJFAN,1.0,Male,21.0,Yes,No,Yes,Yes,1.0
0178-CIIKR,1.0,Male,,No,,No,No,
2865-TCHJW,1.0,Female,44.0,No,No,No,No,0.0
5651-CRHKQ,,Female,21.0,Yes,No,Yes,No,0.0
0356-ERHVT,1.0,Male,59.0,No,No,Yes,Yes,1.0
5845-BZZIB,1.0,Male,35.0,No,No,No,No,0.0
0459-SPZHJ,1.0,Female,62.0,No,No,Yes,No,0.0
1043-YCUTE,,Female,25.0,Yes,No,Yes,No,0.0
2239-CGBUZ,1.0,Female,50.0,No,No,,No,
2770-NSVDG,,Male,51.0,No,No,Yes,No,0.0
0620-DLSLK,1.0,Female,55.0,,No,Yes,No,0.0
1666-JZPZT,1.0,Male,31.0,No,No,Yes,Yes,
0285-INHLN,1.0,Male,25.0,Yes,No,Yes,,2.0
8610-WFCJF,1.0,Female,,No,,Yes,Yes,2.0
1373-ORVIZ,1.0,Male,,No,No,Yes,Yes,
0428-AXXLJ,1.0,Male,27.0,Yes,No,No,No,0.0
7065-YUNRY,1.0,Female,27.0,,No,No,No,0.0
2606-PKWJB,1.0,Female,20.0,Yes,No,,No,0.0
0585-EGDDA,1.0,Female,57.0,No,,Yes,,
6326-MTTXK,1.0,Female,30.0,,No,,No,0.0
4573-JKNAE,1.0,Female,23.0,Yes,No,,Yes,3.0
7925-PNRGI,1.0,Male,34.0,No,No,Yes,No,0.0
1907-UBQFC,1.0,Female,58.0,,No,No,No,0.0
6137-NICCO,1.0,Male,45.0,No,No,No,No,0.0
2676-SSLTO,,Male,21.0,Yes,No,Yes,Yes,3.0
1932-UEDCX,1.0,,33.0,No,No,,No,0.0
8623-ULFNQ,1.0,Male,57.0,,,Yes,Yes,3.0
9330-IJWIO,1.0,Male,40.0,No,No,No,No,0.0
7997-EASSD,1.0,Female,33.0,,No,,No,0.0
8146-QQKZH,1.0,Male,,,No,Yes,Yes,1.0
4737-AQCPU,1.0,Female,33.0,No,No,No,No,0.0
7595-EHCDL,1.0,Female,20.0,,No,Yes,Yes,2.0
1784-BXEFA,1.0,Female,29.0,Yes,No,Yes,Yes,1.0
7293-LSCDV,1.0,Male,21.0,Yes,No,No,No,0.0
2692-PFYTJ,1.0,,,No,No,,No,0.0
8541-QVFKM,1.0,Male,61.0,,No,No,Yes,1.0
0754-UKWQP,1.0,Female,26.0,,No,Yes,,
8728-SKJLR,1.0,Female,56.0,,No,,No,
5747-PMBSQ,1.0,Female,44.0,No,No,Yes,No,0.0
4706-AXVKM,1.0,Male,40.0,No,No,No,No,0.0
1038-ZAGBI,1.0,Female,38.0,No,No,No,Yes,2.0
4918-QLLIW,1.0,,43.0,No,No,Yes,No,0.0
2080-GKCWQ,1.0,Female,29.0,Yes,No,Yes,No,0.0
8444-WRIDW,1.0,,54.0,No,No,Yes,Yes,
9524-EGPJC,1.0,Male,28.0,Yes,No,Yes,No,0.0
3896-ZVNET,1.0,Male,19.0,Yes,No,No,No,0.0
4826-DXMUP,1.0,Male,52.0,No,No,Yes,Yes,3.0
6663-JOCQO,1.0,Female,,No,No,No,Yes,3.0
2612-RRIDN,1.0,Female,,No,No,No,No,0.0
1580-BMCMR,1.0,Female,44.0,No,No,Yes,,1.0
2933-XEUJM,1.0,Female,49.0,No,No,,Yes,1.0
1771-OADNZ,1.0,Female,35.0,No,No,No,No,0.0
1548-FEHVL,1.0,Male,26.0,,No,,No,
7016-BPGEU,,Female,,No,No,,No,0.0
3536-IQCTX,1.0,Female,19.0,,No,Yes,No,0.0
3948-FVVRP,1.0,Female,52.0,No,No,No,Yes,
3118-UHVVQ,1.0,Male,27.0,Yes,No,Yes,No,0.0
7978-DKUQH,1.0,Male,46.0,No,No,Yes,Yes,2.0
4080-OGPJL,1.0,Male,30.0,No,No,Yes,Yes,2.0
2162-FRZAA,1.0,,,No,No,No,No,0.0
9944-AEXBM,1.0,Male,49.0,No,No,Yes,,0.0
1623-NLDOT,,Female,35.0,No,No,No,No,0.0
8942-DBMHZ,1.0,Female,49.0,No,No,No,No,0.0
0486-HECZI,1.0,Male,,,No,Yes,No,0.0
2034-GDRCN,1.0,Female,,No,No,,,0.0
2967-MXRAV,1.0,,26.0,Yes,,,No,0.0
9254-RBFON,1.0,Female,38.0,No,No,Yes,No,0.0
4893-GYUJU,1.0,Male,50.0,No,,No,No,0.0
2446-ZKVAF,1.0,Male,35.0,No,No,No,No,
8645-KOMJQ,1.0,Female,45.0,No,No,Yes,No,0.0
0670-KDOMA,1.0,Male,34.0,No,No,,No,
2436-QBZFP,1.0,Male,22.0,,No,No,No,0.0
5780-INQIK,1.0,Male,25.0,Yes,No,Yes,Yes,3.0
6261-RCVNS,1.0,Female,60.0,,No,No,,0.0
9415-ZNBSX,1.0,Male,59.0,No,No,,Yes,1.0
6908-VVYHM,1.0,Female,,No,No,No,No,
5296-PSYVW,1.0,,64.0,No,,No,No,0.0
8174-TBVCF,1.0,Male,37.0,No,No,,No,0.0
2232-DMLXU,1.0,Male,58.0,No,No,,No,
4720-VSTSI,1.0,Male,63.0,,No,No,No,0.0
6087-YPWHO,1.0,Male,19.0,Yes,No,Yes,No,0.0
8905-IAZPF,,Female,60.0,No,No,,No,0.0
7294-TMAOP,1.0,Male,55.0,No,No,Yes,Yes,2.0
6818-DJXAA,1.0,Female,53.0,No,No,Yes,Yes,2.0
5955-ERIHD,1.0,Male,58.0,No,No,No,No,0.0
6646-JPPHA,1.0,,19.0,Yes,,Yes,Yes,2.0
4957-SREEC,1.0,Female,45.0,No,No,No,Yes,2.0
5067-XJQFU,1.0,Male,46.0,No,No,No,No,0.0
2710-WYVXG,1.0,Female,,No,No,Yes,,
5288-AHOUP,1.0,Female,37.0,,No,Yes,Yes,1.0
1400-WIVLL,1.0,Male,,No,No,Yes,Yes,1.0
5135-GRQJV,1.0,Female,23.0,Yes,No,No,No,0.0
1104-FEJAM,1.0,Male,36.0,No,No,No,No,0.0
6479-SZPLM,1.0,Female,60.0,No,No,Yes,No,0.0
1200-TUZHR,1.0,Female,34.0,No,No,No,No,0.0
0336-KXKFK,1.0,Female,27.0,Yes,No,Yes,Yes,2.0
3717-LNXKW,1.0,,61.0,No,No,No,No,0.0
3397-AVTKU,1.0,Male,25.0,Yes,,No,,1.0
4644-PIZRT,1.0,,62.0,No,No,No,No,
4049-ZPALD,1.0,Female,60.0,No,No,No,No,0.0
5019-GQVCR,1.0,Male,59.0,No,No,,Yes,3.0
1069-XAIEM,1.0,Female,20.0,Yes,No,Yes,No,0.0
2800-QQUSO,1.0,Female,50.0,,No,Yes,,0.0
3195-TQDZX,1.0,,45.0,No,No,Yes,No,0.0
8191-XWSZG,,Male,34.0,,No,No,No,0.0
7901-IIDQV,,Female,35.0,No,,,No,0.0
0224-RLWWD,1.0,Female,22.0,Yes,No,Yes,No,0.0
0244-LGNFY,1.0,Female,37.0,No,No,Yes,,
5028-HTLJB,1.0,,32.0,No,No,No,,0.0
4900-MSOMT,1.0,Male,27.0,,No,Yes,No,0.0
7233-PAHHL,1.0,Male,,No,,No,No,0.0
1196-AMORA,1.0,Male,27.0,Yes,No,Yes,Yes,1.0
3890-RTCMS,1.0,Female,45.0,No,No,No,No,0.0
3223-DWFIO,,Female,37.0,No,No,No,Yes,
7268-WNTCP,1.0,Female,,No,No,,Yes,1.0
4998-IKFSE,1.0,Male,39.0,No,No,Yes,Yes,3.0
3279-DYZQM,1.0,Female,32.0,No,No,No,,0.0
6008-NAIXK,1.0,Male,58.0,No,No,Yes,No,0.0
6581-NQCBA,1.0,Male,,No,No,No,No,0.0
4946-EDSEW,1.0,Male,32.0,No,No,Yes,Yes,3.0
7078-NVFAM,1.0,Male,62.0,No,,,No,
2359-QWQUL,1.0,Male,56.0,No,No,No,No,0.0
5916-QEWPT,1.0,Male,22.0,Yes,No,Yes,Yes,3.0
0870-VEMYL,1.0,,62.0,No,No,,Yes,
5366-OBVMR,1.0,Female,45.0,No,,,Yes,3.0
0225-ZORZP,1.0,,,No,No,Yes,No,0.0
3946-JEWRQ,1.0,Male,51.0,No,No,No,No,0.0
3354-OADJP,,Male,51.0,No,No,No,,0.0
7785-RDVIG,1.0,Male,42.0,No,,No,,0.0
9565-JSNFM,1.0,Female,51.0,No,No,Yes,No,
7765-LWVVH,1.0,Female,48.0,No,No,Yes,No,0.0
3230-WYKIR,1.0,Male,51.0,No,No,Yes,Yes,1.0
2208-MPXIO,1.0,Male,64.0,No,No,No,No,0.0
3470-OBUET,1.0,Male,40.0,No,No,Yes,Yes,1.0
4500-HKANN,1.0,Female,58.0,,No,No,No,0.0
8570-KLJYJ,1.0,Male,60.0,No,No,No,No,0.0
5453-YBTWV,1.0,Female,26.0,Yes,No,Yes,No,0.0
1984-FCOWB,1.0,Male,29.0,Yes,No,No,No,0.0
5989-AXPUC,,Male,31.0,No,No,Yes,Yes,1.0
2359-KLTEK,1.0,Female,30.0,No,No,,No,0.0
8766-PAFNE,,Female,33.0,No,No,Yes,Yes,3.0
8752-IMQOS,1.0,Female,56.0,No,No,Yes,No,0.0
2667-WYLWJ,1.0,Female,41.0,No,No,Yes,No,0.0
4415-WNGVR,1.0,Female,51.0,No,No,Yes,Yes,3.0
8592-PLTMQ,1.0,Female,52.0,No,No,No,No,0.0
8062-YBDOE,1.0,Female,31.0,No,No,Yes,Yes,2.0
5003-OKNNK,1.0,Female,40.0,No,No,No,,0.0
3746-EUBYR,1.0,Female,36.0,No,No,Yes,Yes,2.0
9972-NKTFD,1.0,Male,43.0,No,No,No,No,0.0
8844-TONUD,1.0,Male,47.0,No,No,No,No,0.0
1702-CCFNJ,1.0,Female,59.0,No,,Yes,Yes,2.0
1710-RCXUS,1.0,Male,42.0,No,No,,Yes,3.0
3026-ATZYV,,Male,51.0,,No,,No,0.0
1285-OKIPP,1.0,Female,45.0,No,No,No,,0.0
5110-CHOPY,1.0,Male,33.0,No,No,Yes,,0.0
5917-RYRMG,1.0,Male,,No,,Yes,No,0.0
0883-EIBTI,1.0,Female,50.0,No,No,Yes,Yes,2.0
5655-JSMZM,1.0,Male,,Yes,No,No,Yes,1.0
6715-OFDBP,,,,No,No,No,No,0.0
8917-FAEMR,1.0,Male,34.0,No,,Yes,Yes,
7606-BPHHN,1.0,Female,55.0,No,No,Yes,No,0.0
6726-NNFWD,1.0,Female,33.0,No,No,No,Yes,2.0
3398-GCPMU,,Male,31.0,,No,Yes,Yes,1.0
8213-TAZPM,1.0,Female,45.0,No,No,Yes,No,0.0
1265-HVPZB,,Female,28.0,Yes,No,No,No,0.0
9722-UJOJR,1.0,,50.0,No,No,Yes,No,0.0
8414-OOEEL,1.0,Female,,No,No,No,No,0.0
6907-NZZIJ,,Male,58.0,,No,No,No,0.0
6266-QHOJZ,1.0,Male,22.0,Yes,No,No,No,0.0
1866-ZSLJM,1.0,Female,24.0,Yes,,Yes,No,0.0
5886-VLQVU,1.0,Female,50.0,No,No,No,No,0.0
0114-PEGZZ,1.0,,20.0,,No,No,No,0.0
6982-SSHFK,1.0,Female,,No,No,Yes,,3.0
6408-WHTEF,1.0,Female,23.0,Yes,,No,No,0.0
5091-HFAZW,1.0,,42.0,No,No,Yes,Yes,3.0
2519-FAKOD,1.0,Female,19.0,Yes,No,No,No,0.0
1796-JANOW,1.0,,32.0,No,,No,,0.0
6278-FEPBZ,1.0,Male,28.0,Yes,No,No,,0.0
3768-VHXQO,,Female,,Yes,No,No,No,0.0
0750-EKNGL,1.0,,33.0,No,No,Yes,Yes,2.0
4195-PNGZS,1.0,Male,51.0,No,No,No,No,0.0
4032-RMHCI,1.0,Male,,Yes,No,,No,0.0
5014-GSOUQ,,Female,42.0,No,No,,Yes,2.0
7524-VRLPL,,Female,34.0,No,No,No,No,
6695-AMZUF,1.0,Female,31.0,No,,Yes,Yes,3.0
9415-DPEWS,1.0,Female,59.0,No,No,Yes,Yes,3.0
7011-CVEUC,1.0,Male,26.0,Yes,No,Yes,No,0.0
1891-FZYSA,,Female,,No,,,No,0.0
2379-ENZGV,1.0,Female,23.0,Yes,No,Yes,Yes,1.0
3893-JRNFS,1.0,Female,30.0,No,No,Yes,Yes,1.0
0993-OSGPT,1.0,Male,,No,No,No,Yes,2.0
9381-NDKME,1.0,Female,58.0,No,No,Yes,Yes,1.0
5609-CEBID,,Female,42.0,No,No,No,,0.0
8285-ABVLB,1.0,Female,49.0,No,No,Yes,No,0.0
5597-GLBUC,1.0,Female,28.0,Yes,No,No,Yes,2.0
6599-RCLCJ,1.0,Female,27.0,Yes,No,,,2.0
1548-ARAGG,1.0,Male,20.0,Yes,No,No,Yes,
8822-KNBHV,1.0,Male,41.0,No,,No,,3.0
2192-CKRLV,1.0,Female,21.0,Yes,No,Yes,No,0.0
2725-IWWBA,1.0,Male,60.0,No,No,No,No,0.0
2187-PKZAY,,Female,29.0,Yes,No,Yes,No,0.0
4480-MBMLB,1.0,Female,52.0,No,No,No,No,0.0
7291-CDTMJ,1.0,Female,57.0,No,No,Yes,Yes,3.0
4625-EWPTF,1.0,Male,35.0,No,,Yes,Yes,3.0
3506-LCJDC,1.0,Male,39.0,,,Yes,No,0.0
7710-JSYOA,1.0,Female,,No,No,Yes,No,0.0
8799-OXZMD,1.0,Female,43.0,No,No,No,,0.0
2867-UIMSS,1.0,Male,,No,No,,No,0.0
8878-HMWBV,1.0,Male,55.0,No,No,No,No,0.0
0266-GMEAO,1.0,Male,35.0,No,No,No,Yes,3.0
7569-NMZYQ,,Female,59.0,No,No,,Yes,3.0
5981-ITEMU,,Male,55.0,No,No,No,No,0.0
3407-QGWLG,1.0,Male,,,No,Yes,Yes,1.0
4487-ZYJZK,1.0,Male,33.0,No,,Yes,Yes,2.0
6896-SRVYQ,,Female,43.0,No,No,Yes,Yes,1.0
7384-GHBPI,1.0,Female,21.0,Yes,No,No,,0.0
9732-EQMWY,1.0,Female,49.0,No,No,Yes,No,0.0
9127-QRZMH,1.0,,59.0,No,,Yes,No,0.0
0178-SZBHO,1.0,Female,21.0,Yes,No,Yes,No,0.0
0125-LZQXK,,Female,49.0,No,No,No,,0.0
6366-ZGQGL,1.0,Female,50.0,No,No,Yes,,3.0
7000-WCEVQ,1.0,Female,57.0,No,No,Yes,No,0.0
8749-JMNKX,,Female,60.0,No,No,Yes,Yes,3.0
7169-YWAMK,1.0,Male,49.0,No,No,Yes,Yes,3.0
0841-NULXI,1.0,,28.0,Yes,No,Yes,Yes,
1767-CJKBA,1.0,Male,62.0,No,No,,No,0.0
2452-KDRRH,1.0,Male,54.0,No,No,No,No,
0471-ARVMX,1.0,Female,51.0,No,,,Yes,2.0
8224-DWCKX,1.0,Female,26.0,Yes,No,Yes,No,0.0
0708-SJDIS,1.0,Female,28.0,Yes,No,No,No,0.0
8184-WMOFI,1.0,Male,31.0,No,No,No,,0.0
3594-UVONA,1.0,Male,,No,No,,,0.0
7781-EWARA,1.0,Female,20.0,Yes,,Yes,No,0.0
3865-ZFZIB,1.0,,22.0,Yes,No,,No,0.0
2720-FVBQP,1.0,Male,24.0,Yes,No,No,,0.0
3606-SBKRY,1.0,Male,34.0,No,No,No,No,0.0
7537-CBQUZ,1.0,Male,55.0,No,No,,No,0.0
2391-IPLOP,1.0,,,No,No,No,No,0.0
3071-MVJCD,1.0,Female,42.0,,No,,No,0.0
8468-EHYJA,,Male,59.0,No,,Yes,Yes,3.0
0137-UDEUO,1.0,Male,22.0,Yes,No,Yes,,2.0
7634-WSWDB,1.0,Female,49.0,No,No,Yes,Yes,2.0
0699-NDKJM,1.0,Male,51.0,No,No,No,No,0.0
3882-IYOIJ,1.0,,25.0,Yes,No,No,No,0.0
3508-CFVZL,1.0,Male,55.0,No,No,Yes,,1.0
8168-UQWWF,1.0,,62.0,No,No,Yes,Yes,3.0
1555-DJEQW,1.0,Female,47.0,,No,Yes,Yes,
4114-QMKVN,,Female,,Yes,No,Yes,No,0.0
5203-XEHAX,1.0,Female,58.0,No,No,Yes,No,0.0
6345-HOVES,1.0,Female,21.0,Yes,No,No,Yes,1.0
7164-BPTUT,1.0,Male,,No,No,,Yes,1.0
3913-FCUUW,1.0,Female,58.0,,No,Yes,No,0.0
5628-RKIFK,1.0,Male,29.0,Yes,No,No,No,0.0
4118-CEVPF,1.0,Male,32.0,No,,No,No,0.0
2558-BUOZZ,1.0,Female,44.0,No,No,No,No,0.0
0756-MPZRL,1.0,Male,64.0,No,No,,No,0.0
7153-OANIO,1.0,Female,36.0,No,,Yes,,0.0
4137-BTIKL,,,,No,No,No,No,
7100-FQPRV,1.0,Male,51.0,No,No,Yes,No,0.0
4080-IIARD,1.0,Male,23.0,,No,Yes,No,0.0
0404-SWRVG,1.0,Male,,No,No,No,,
9711-FJTBX,1.0,Female,59.0,No,No,Yes,No,0.0
0257-ZESQC,1.0,Male,56.0,No,No,Yes,Yes,1.0
6813-GZQCG,1.0,Female,46.0,No,No,Yes,Yes,1.0
6980-IMXXE,1.0,Female,40.0,,No,Yes,Yes,
8128-YVJRG,1.0,,55.0,No,No,No,No,0.0
4335-BSMJS,1.0,Male,36.0,No,No,Yes,No,0.0
6467-CHFZW,1.0,,25.0,,No,,No,0.0
5781-BKHOP,1.0,,34.0,No,No,Yes,,1.0
4503-BDXBD,1.0,Male,45.0,No,No,No,No,0.0
8058-DMYRU,1.0,Female,26.0,Yes,No,No,,3.0
3999-QGRJH,1.0,,60.0,No,No,Yes,,0.0
8262-COGGB,,Female,26.0,Yes,No,No,Yes,2.0
9840-EFJQB,1.0,Female,27.0,,No,Yes,Yes,2.0
0520-FDVVT,1.0,,21.0,Yes,No,No,No,0.0
5835-BEQEU,1.0,Female,29.0,Yes,No,Yes,No,0.0
9497-QCMMS,1.0,,35.0,No,No,No,No,0.0
2842-BCQGE,1.0,Female,35.0,No,No,No,No,0.0
7055-HNEOJ,1.0,Male,48.0,No,No,Yes,No,0.0
9039-RBEEE,1.0,Female,,Yes,,No,No,0.0
2829-HYVZP,1.0,Male,47.0,No,No,Yes,No,0.0
4566-NECEV,,Female,,No,No,No,,
4424-TKOPW,1.0,Male,60.0,No,No,Yes,Yes,2.0
5965-GGPRW,1.0,Male,48.0,No,No,Yes,No,0.0
6680-WKXRZ,1.0,Female,19.0,Yes,No,No,No,0.0
0516-UXRMT,1.0,Female,50.0,No,,,No,0.0
4163-HFTUK,1.0,Male,29.0,Yes,No,Yes,,1.0
7341-LXCAF,1.0,Female,28.0,Yes,No,No,Yes,3.0
2451-YMUXS,1.0,Male,33.0,No,No,Yes,Yes,1.0
1608-GMEWB,1.0,Male,54.0,No,No,No,,0.0
5919-VCZYM,1.0,Male,50.0,No,No,No,No,0.0
5073-WXOYN,1.0,Female,36.0,No,No,No,No,0.0
2027-WKXMW,1.0,Female,59.0,No,No,,,
5277-ZLOOR,1.0,Male,25.0,Yes,No,Yes,Yes,2.0
9027-YFHQJ,1.0,Female,41.0,No,No,No,No,0.0
8565-HBFNN,1.0,Male,37.0,No,No,Yes,Yes,3.0
9692-TUSXH,1.0,Male,58.0,No,No,Yes,Yes,3.0
6048-UWKAL,1.0,Male,,No,No,Yes,Yes,2.0
6828-HMKWP,1.0,Male,50.0,No,No,Yes,No,0.0
9465-RWMXL,,,56.0,,No,Yes,Yes,2.0
9961-JBNMK,,Female,56.0,,No,No,No,0.0
6034-ZRYCV,1.0,Male,21.0,Yes,No,Yes,No,0.0
0440-MOGPM,1.0,Male,58.0,,No,No,No,
4115-NZRKS,1.0,,39.0,No,No,No,Yes,3.0
0258-NOKBL,1.0,Male,54.0,No,No,Yes,Yes,2.0
9168-INPSZ,1.0,Female,36.0,No,No,Yes,No,0.0
6174-NRBTZ,1.0,Female,51.0,No,No,No,No,
2520-SGTTA,1.0,Female,52.0,No,No,No,No,0.0
5195-KPUNQ,1.0,Male,33.0,No,No,Yes,No,0.0
3352-RICWQ,1.0,Male,32.0,,No,Yes,,0.0
1552-AAGRX,1.0,Male,31.0,No,No,Yes,No,
6704-UTUKK,1.0,Female,52.0,No,,,No,0.0
0036-IHMOT,1.0,Female,25.0,Yes,,Yes,,3.0
9833-TGFHX,1.0,Female,29.0,Yes,No,No,,0.0
4501-EQDRN,1.0,Female,26.0,Yes,,Yes,Yes,2.0
7103-ZGVNT,1.0,Male,25.0,Yes,No,No,No,0.0
7502-BNYGS,1.0,Male,58.0,No,,Yes,Yes,1.0
1363-TXLSL,1.0,,,Yes,No,Yes,Yes,2.0
6572-ADKRS,1.0,Male,49.0,No,No,Yes,No,0.0
4139-DETXS,1.0,Male,25.0,Yes,No,No,No,0.0
3766-EJLFL,1.0,,59.0,No,No,Yes,Yes,2.0
8885-QSQBX,1.0,Female,45.0,No,No,No,No,0.0
5550-VFRLC,1.0,Female,39.0,No,No,No,No,0.0
4325-NFSKC,1.0,Female,48.0,No,No,Yes,,
0702-PGIBZ,,Female,,Yes,No,,Yes,
4616-ULAOA,,Male,20.0,Yes,No,Yes,No,0.0
0794-YVSGE,,,,Yes,No,No,Yes,3.0
1779-PWPMG,1.0,Female,61.0,No,No,Yes,Yes,3.0
3181-VTHOE,1.0,,53.0,No,No,,Yes,1.0
4952-YSOGZ,1.0,,45.0,,No,No,No,
3948-XHGNA,1.0,Female,48.0,No,No,,No,0.0
3235-ETOOB,1.0,Male,,No,No,,Yes,1.0
9251-AWQGT,1.0,Male,47.0,No,,Yes,No,
3688-FTHLT,1.0,Female,45.0,No,No,Yes,Yes,2.0
9964-WBQDJ,1.0,Female,35.0,No,No,Yes,Yes,3.0
7346-MEDWM,1.0,Female,27.0,Yes,No,Yes,,1.0
5380-WJKOV,1.0,Female,33.0,No,No,No,No,0.0
2267-FPIMA,1.0,Male,27.0,Yes,,Yes,No,0.0
3400-ESFUW,1.0,Male,47.0,No,No,Yes,No,
3223-WZWJM,1.0,Male,64.0,No,,Yes,No,0.0
5245-VDBUR,1.0,Male,47.0,No,No,Yes,Yes,3.0
2277-AXSDC,,Female,31.0,No,,No,Yes,3.0
5115-SQAAU,1.0,Female,48.0,No,No,Yes,,0.0
1384-RCUXW,1.0,Female,33.0,No,No,,No,0.0
8812-ZRHFP,1.0,Male,24.0,Yes,,,No,0.0
1084-UQCHV,1.0,,27.0,Yes,No,Yes,,1.0
6527-PZFPV,1.0,Male,55.0,No,No,Yes,Yes,1.0
7746-AWNQW,1.0,Female,57.0,No,No,No,No,0.0
4550-EVXNY,1.0,Male,49.0,No,,No,,
2252-ISRNH,1.0,Female,30.0,No,,No,No,0.0
6035-BXTTY,1.0,Male,56.0,No,No,No,No,0.0
1730-ZMAME,1.0,Female,60.0,No,No,Yes,No,
9588-YRFHY,1.0,Male,55.0,No,No,,No,0.0
0420-HLGXF,1.0,Male,,No,No,,,2.0
1415-YFWLT,1.0,Female,27.0,Yes,No,Yes,No,0.0
3313-QKNKB,1.0,Male,23.0,Yes,No,,No,
9626-WEQRM,1.0,,38.0,No,No,Yes,No,0.0
8185-UPYBR,1.0,Male,35.0,No,No,,Yes,3.0
2732-ISEZX,1.0,Male,19.0,Yes,No,Yes,Yes,2.0
3034-ZBEQN,1.0,Female,,Yes,No,Yes,Yes,2.0
0356-OBMAC,1.0,Female,27.0,Yes,,No,No,0.0
9975-SKRNR,1.0,Female,28.0,Yes,No,Yes,Yes,3.0
3682-YEUWS,1.0,Female,47.0,No,No,No,,0.0
0306-JAELE,1.0,Male,24.0,Yes,No,Yes,No,0.0
2178-PMGCJ,1.0,Female,42.0,No,No,Yes,No,0.0
5294-DMSFH,1.0,,33.0,No,,No,Yes,2.0
3462-BJQQA,1.0,Female,41.0,No,No,Yes,Yes,1.0
6484-LATFU,1.0,Male,61.0,No,No,Yes,No,
9552-TGUZV,1.0,Male,32.0,No,No,Yes,Yes,1.0
1194-BHJYC,,Female,56.0,No,No,No,No,0.0
8630-FJLIB,1.0,Female,44.0,No,No,,Yes,2.0
7472-EQOAV,1.0,Male,60.0,No,No,No,No,0.0
0248-PGHBZ,1.0,Female,19.0,Yes,No,Yes,Yes,1.0
3540-RZJYU,,Female,41.0,No,,Yes,No,0.0
5804-HYIEZ,1.0,Male,33.0,No,No,No,,0.0
2195-ZRVAX,1.0,Male,28.0,,No,Yes,No,
0221-WMXNQ,1.0,Female,60.0,,No,No,No,
3685-YLCMQ,1.0,Female,25.0,Yes,No,No,No,0.0
0329-GTIAJ,1.0,,,No,No,No,No,0.0
6982-UQZLY,,,53.0,No,No,Yes,Yes,1.0
8854-CCVSQ,1.0,Female,53.0,No,No,No,No,0.0
7696-AMHOD,1.0,Female,51.0,No,No,Yes,Yes,3.0
2824-MYYBN,1.0,Male,40.0,No,No,Yes,No,0.0
3349-ANQNH,1.0,Male,48.0,,No,Yes,Yes,3.0
5753-QQWPW,,Male,64.0,,No,,Yes,1.0
0141-YEAYS,1.0,Female,19.0,Yes,No,No,No,0.0
0685-MLYYM,1.0,Female,19.0,,,Yes,No,0.0
0056-EPFBG,1.0,Male,33.0,No,,Yes,Yes,1.0
5684-FJVYR,,Female,52.0,No,,No,No,0.0
0673-IGUQO,1.0,,43.0,No,No,No,No,0.0
8815-LMFLX,1.0,Female,25.0,Yes,No,No,No,0.0
2137-DQMEV,1.0,Male,32.0,,No,Yes,Yes,
2962-XPMCQ,1.0,Male,27.0,Yes,,Yes,No,0.0
2568-BRGYX,1.0,Male,33.0,No,No,Yes,Yes,1.0
2724-FJDYW,1.0,Male,53.0,No,No,,No,0.0
8380-PEFPE,1.0,Female,63.0,No,No,No,No,0.0
6362-QHAFM,1.0,Female,43.0,No,No,No,No,0.0
6916-HIJSE,1.0,Male,31.0,No,No,No,No,0.0
0147-ESWWR,1.0,Male,58.0,No,No,No,,2.0
8882-TLVRW,1.0,Female,30.0,No,No,Yes,Yes,2.0
1226-JZNKR,1.0,Female,45.0,No,,No,No,0.0
1195-OIYEJ,1.0,Female,,,No,Yes,Yes,1.0
9734-YWGEX,1.0,Male,52.0,No,No,No,No,0.0
4432-ADRLB,1.0,Female,37.0,No,No,No,No,0.0
9546-KDTRB,1.0,,63.0,,No,Yes,No,0.0
6416-JNVRK,1.0,Female,44.0,No,No,Yes,No,0.0
2391-SOORI,,Male,,No,No,Yes,No,0.0
8430-TWCBX,1.0,Female,,No,No,No,Yes,2.0
7903-CMPEY,,Female,25.0,,No,No,Yes,
8752-GHJFU,1.0,Female,33.0,No,No,Yes,Yes,3.0
6551-ZCOTS,1.0,Female,38.0,No,No,Yes,,1.0
