,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
3269,7639-OPLNG,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3270,8873-GLDMH,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3271,4465-VDKIQ,0,60.0,0,0,1,1,1,3,1,6,23.0,0,1,27.49,0,1,0,20.323666978484564,0,0,0,0,1,0,0,1,0,1,1,69.5,1652.1,16.89,0.0,751.942966389144,2267.48,3
3272,1686-STUHN,1,46.624197983501375,0,0,0,0,0,2,1,10,21.0,0,1,18.0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,19.8,350.1,0.0,0.0,378.0,728.1,3
3273,3164-YAXFY,0,76.0,0,1,0,0,0,0,0,0,15.0,0,1,19.11,0,1,2,8.0,0,0,1,1,0,1,0,0,0,1,1,96.3,1426.75,0.0,150.0,286.65,3025.3811100803964,0
3274,9342-VNIMQ,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3275,4390-KYULV,1,46.624197983501375,0,0,0,0,0,4,0,0,68.0,1,1,32.11,1,1,2,20.323666978484564,0,0,1,1,1,1,0,0,1,1,1,107.15,7379.8,0.0,50.0,2183.48,9613.28,3
3276,6671-NGWON,1,46.624197983501375,0,0,1,0,1,4,1,1,46.0,2,1,5.52,1,1,2,16.0,0,1,0,0,0,0,0,1,0,1,0,80.0,3769.7,0.0,0.0,253.92,4023.62,3
3277,0269-XFESX,1,26.0,1,0,0,0,0,4,0,0,22.0,4,1,28.42,1,1,2,73.0,0,1,0,0,0,1,1,1,0,1,0,100.65,2259.597129112353,5.01,0.0,625.24,3025.3811100803964,3
3278,3807-XHCJH,1,46.624197983501375,0,0,0,0,0,2,1,5,3.0,0,1,41.9,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,0,19.6,55.25,0.0,0.0,125.7,3025.3811100803964,3
3279,9101-BWFSS,1,46.624197983501375,0,0,0,0,0,2,0,0,16.0,0,1,23.006725581395354,0,1,1,16.0,0,0,0,1,1,0,0,1,0,0,0,59.4,2259.597129112353,0.0,0.0,751.942966389144,1613.1799999999994,5
3280,9430-FRQOC,1,46.624197983501375,0,0,0,0,0,1,0,0,35.0,3,1,45.14,0,1,2,41.0,0,1,0,1,0,0,1,0,0,0,1,85.3,2917.5,23.89,130.0,1579.9,4603.51,1
3281,4510-PYUSH,1,48.0,0,0,0,1,1,4,0,0,63.0,0,1,24.32,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,19.5,1215.1,0.0,6.506550218340611,1532.16,2747.26,3
3282,7926-IJOOU,0,48.0,0,0,0,0,0,2,0,0,9.0,0,1,40.73,0,1,1,29.0,0,0,0,0,0,0,0,1,0,1,0,43.75,405.7,5.9,0.0,366.57,766.37,3
3283,7055-VKGDA,0,33.0,0,0,0,1,2,2,0,0,41.0,0,1,18.72,1,1,2,10.0,0,0,0,0,1,0,0,1,0,1,0,88.5,3645.05,2.0400186451211937,0.0,767.52,4412.57,3
3284,0383-CLDDA,1,46.624197983501375,0,0,0,0,0,3,1,2,72.0,1,1,11.85,1,1,2,82.0,0,1,1,1,1,1,1,1,1,0,0,109.15,7789.6,0.0,0.0,853.1999999999997,8642.800000000001,3
3285,4822-LPTYJ,1,46.624197983501375,0,0,0,0,0,1,0,0,12.0,4,1,30.54,1,1,2,20.323666978484564,0,0,1,0,1,1,1,1,0,1,0,100.15,1164.3,0.0,0.0,366.48,1530.78,5
3286,9137-NOQKA,0,53.0,0,0,0,0,0,2,0,0,17.0,0,1,41.78,0,1,2,16.0,0,0,0,0,0,0,0,1,0,0,0,70.5,1165.6,2.0400186451211937,0.0,710.26,1875.86,3
3287,7272-QDCKA,1,63.0,0,0,1,0,0,2,1,1,68.0,1,1,23.006725581395354,1,1,1,18.0,0,1,1,1,0,1,1,0,0,1,0,64.19761171032337,5293.95,0.0,90.0,1984.24,7368.19,1
3288,6437-UDQJM,1,36.0,0,0,0,0,0,0,0,0,32.40104486785495,0,1,12.5,1,1,1,20.323666978484564,0,0,1,1,1,1,1,1,0,1,1,82.0,1425.45,0.0,0.0,225.0,1650.45,2
3289,8111-RKSPX,1,46.624197983501375,0,0,0,0,0,2,1,4,61.0,0,1,41.57,0,1,2,21.0,0,1,0,1,1,1,1,1,1,1,0,64.19761171032337,6145.2,0.0,0.0,2535.77,8680.97,3
3290,8580-AECUZ,1,35.0,0,0,0,0,0,3,0,0,62.0,0,1,24.35,1,1,2,16.0,1,1,0,0,0,1,1,1,1,1,0,92.3,2259.597129112353,0.0,0.0,1509.7,3025.3811100803964,3
3291,6339-RZCBJ,0,64.0,0,0,1,1,3,3,1,6,32.40104486785495,0,1,11.47,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,20.15,1337.5,0.0,0.0,751.942966389144,2128.9300000000007,3
3292,5376-DEQCP,1,46.624197983501375,0,0,0,0,0,2,0,0,30.0,3,1,2.87,1,1,2,29.0,1,1,0,1,0,0,0,1,0,1,1,95.0,2852.4,0.0,0.0,86.10000000000002,2938.5,3
3293,8910-LEDAG,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,0
3294,4201-JMNGR,1,26.0,1,0,0,0,0,2,0,0,8.0,5,1,41.93,0,1,2,59.0,0,0,0,0,0,0,1,1,0,0,0,64.19761171032337,553.4,0.0,0.0,335.44,888.8399999999997,3
3295,2176-LVPNX,0,47.0,0,0,1,1,3,4,1,5,69.0,0,1,38.39,0,0,3,0.0,0,0,0,0,0,0,0,0,2,0,0,19.7,2259.597129112353,0.0,0.0,2648.91,4045.81,3
3296,0112-QWPNC,0,41.0,0,0,1,0,0,2,1,10,45.0,0,1,26.01,0,1,0,29.0,1,0,0,1,1,1,1,1,2,1,1,81.0,3533.6,0.0,0.0,751.942966389144,4704.05,3
3297,6574-MCOEH,1,54.0,0,0,0,0,0,2,0,0,12.0,0,1,45.8,1,1,1,4.0,1,1,0,0,0,0,0,1,0,1,0,67.25,832.3,2.0400186451211937,0.0,549.5999999999998,1381.9,3
3298,3086-RUCRN,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3299,6586-PSJOX,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3300,3317-VLGQT,1,75.0,0,1,1,0,0,3,1,5,49.0,0,1,26.0,1,1,2,16.0,1,1,1,0,0,0,0,1,1,1,0,88.2,4159.45,0.0,0.0,1274.0,3025.3811100803964,3
3301,2294-SALNE,1,46.624197983501375,0,0,0,0,0,3,1,0,25.0,0,1,19.09,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,1,64.19761171032337,477.6,0.0,0.0,477.25,954.85,3
3302,6754-WKSHP,1,46.624197983501375,0,0,0,0,0,2,1,1,5.0,0,1,47.28,1,1,2,11.0,0,1,0,0,0,0,0,0,0,1,0,81.0,371.65,40.64,10.0,236.4,577.41,1
3303,8212-CRQXP,1,29.0,1,0,0,1,3,4,0,0,18.0,4,1,41.08,1,1,2,48.0,0,0,1,0,0,0,0,1,0,1,1,80.55,1406.65,0.0,0.0,739.4399999999997,2146.09,3
3304,4501-UYKBC,1,46.624197983501375,0,0,0,0,0,4,0,0,3.0,0,1,22.49,0,1,1,20.323666978484564,0,0,0,1,0,1,1,1,0,0,0,60.65,196.9,0.0,0.0,67.47,264.37,3
3305,3372-CDXFJ,1,46.624197983501375,0,0,0,0,0,2,1,7,39.0,3,1,23.006725581395354,0,1,2,76.0,0,0,1,1,0,0,0,1,0,1,0,81.5,3107.3,0.0,0.0,1586.52,4693.82,3
3306,3787-TRIAL,0,38.0,0,0,1,1,1,4,1,6,71.0,0,1,9.4,0,1,2,10.0,0,0,0,0,0,0,0,1,2,0,0,76.05,5436.45,0.0,0.0,667.4,6103.8499999999985,3
3307,1699-UOTXU,0,73.0,0,1,1,0,0,3,1,0,12.0,0,1,37.15,0,1,1,13.0,1,0,1,0,1,1,1,0,1,1,0,79.2,2259.597129112353,0.0,20.0,445.8,1409.65,3
3308,8996-ZROXE,1,46.624197983501375,0,0,0,0,0,1,0,0,1.0,0,1,3.14,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,2,19.4,19.4,0.0,6.506550218340611,3.14,22.54,2
3309,0909-SDHNU,0,75.0,0,1,0,0,0,2,0,0,50.0,2,1,17.65,1,1,2,29.0,0,0,1,1,1,1,0,1,0,1,0,64.19761171032337,2259.597129112353,0.0,0.0,882.4999999999999,6104.85,3
3310,5827-MWCZK,1,41.0,0,0,0,0,0,2,0,0,25.0,3,1,7.17,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,64.19761171032337,510.8,0.0,0.0,179.25,690.05,3
3311,4526-EXKKN,0,30.0,0,0,1,0,0,4,1,1,19.0,0,1,45.37,1,1,2,52.0,0,1,0,0,0,1,0,1,0,1,0,89.1,1620.8,0.0,0.0,862.03,3025.3811100803964,3
3312,2957-JIRMN,1,80.0,0,1,0,0,0,2,0,0,32.40104486785495,0,1,39.88,1,1,2,19.0,0,0,0,0,0,0,0,1,0,1,0,73.65,73.65,0.0,0.0,39.88,113.53,0
3313,0947-IDHRQ,1,46.624197983501375,0,0,0,0,0,2,0,0,9.0,0,1,24.52,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,0,0,71.0,672.55,8.35,0.0,751.942966389144,884.8799999999999,1
3314,1814-WFGVS,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,2
3315,2361-FJWNO,1,46.624197983501375,0,0,0,0,0,2,1,1,32.40104486785495,0,1,23.006725581395354,1,1,2,76.0,1,0,1,1,1,1,1,0,2,1,0,110.6,6586.85,36.38,80.0,2421.6,9052.07,3
3316,2669-OIDSD,0,37.0,0,0,0,0,0,2,0,0,8.0,0,1,42.78,0,1,1,27.0,1,0,0,0,0,0,0,1,1,0,0,54.25,447.75,2.0400186451211937,0.0,342.24,789.99,3
3317,2586-CWXVV,1,55.0,0,0,0,0,0,3,0,0,72.0,1,1,29.03,1,1,2,27.0,1,0,1,0,1,1,1,1,2,0,1,84.3,5997.1,0.0,0.0,2090.16,8087.26,3
3318,5795-BKOYE,0,43.0,0,0,1,0,2,3,1,8,70.0,0,1,30.33,1,0,3,0.0,0,0,0,0,0,0,0,0,2,0,0,24.7,1685.9,0.0,0.0,751.942966389144,3809.0,3
3319,3312-UUMZW,1,46.624197983501375,0,0,0,0,0,3,0,0,18.0,4,1,15.01,0,1,2,22.0,1,0,0,0,0,0,0,1,0,1,0,75.4,1380.4,0.0,0.0,751.942966389144,1650.5800000000006,3
3320,1310-QRITU,1,46.624197983501375,0,0,0,0,0,2,0,0,1.0,0,1,23.006725581395354,0,1,2,20.0,0,0,0,0,0,0,0,1,0,0,2,69.4,69.4,0.0,0.0,38.53,107.93,1
3321,5583-EJXRD,1,46.624197983501375,0,0,0,0,0,2,0,0,16.0,4,1,5.74,0,1,3,0.0,0,0,0,0,0,0,0,0,0,1,0,19.7,342.4,0.0,6.506550218340611,91.84,434.24,5
3322,8225-BTJAU,1,46.624197983501375,0,0,1,0,0,4,1,3,70.0,0,1,39.49,1,1,2,28.0,0,1,1,0,1,1,0,1,1,1,0,104.8,7308.95,6.11,0.0,2764.3,10067.14,3
3323,9474-PHLYD,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,34.8,0,1,2,5.0,0,1,0,0,0,0,0,0,0,0,1,74.45,221.1,0.0,70.0,104.4,395.5,3
3324,2907-ILJBN,1,46.624197983501375,0,0,0,0,0,2,0,0,13.0,4,1,23.006725581395354,0,1,2,22.0,0,0,0,0,1,0,0,0,0,1,0,78.3,1033.95,0.0,150.0,415.09,1599.04,3
3325,2868-SNELZ,1,70.0,0,1,0,0,0,2,0,0,15.0,4,1,23.006725581395354,1,1,2,19.0,0,0,0,0,0,0,0,1,0,0,0,75.65,1146.65,2.0400186451211937,0.0,695.7,1842.35,0
3326,5226-NOZFC,1,52.0,0,0,1,0,0,3,1,8,63.0,2,1,12.96,1,1,2,7.0,1,0,0,1,0,0,0,0,2,1,0,64.19761171032337,5377.8,0.0,20.0,816.48,6214.2800000000025,3
3327,4884-LEVMQ,1,46.624197983501375,0,0,0,0,0,2,0,1,32.40104486785495,0,1,21.09,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,2,20.65,150.0,0.0,0.0,147.63,3025.3811100803964,3
3328,2005-DWQZJ,1,46.624197983501375,0,0,0,0,0,2,0,0,1.0,0,1,23.006725581395354,0,1,1,5.0,0,0,0,1,0,0,0,0,0,1,0,49.3,49.3,0.0,10.0,14.97,74.27,3
3329,3125-RAHBV,1,59.0,0,0,0,0,0,2,0,0,1.0,5,1,7.99,1,1,2,20.323666978484564,0,0,0,0,1,1,1,1,0,1,0,93.3,93.3,0.0,0.0,7.99,101.29,4
3330,0969-RGKCU,0,37.0,0,0,1,1,5,2,1,5,27.0,3,1,23.006725581395354,0,1,1,30.0,0,1,0,0,0,0,0,1,0,0,1,64.19761171032337,1336.15,0.0,0.0,521.64,1857.79,3
3331,6408-OTUBZ,1,56.0,0,0,0,0,0,2,1,1,72.0,1,1,17.31,0,1,1,17.0,1,1,1,1,0,0,0,1,2,1,0,68.15,4808.7,0.0,0.0,1246.32,6055.02,3
3332,1352-VHKAJ,0,35.0,0,0,0,0,0,4,0,0,32.40104486785495,0,1,13.04,0,1,2,16.0,0,0,0,0,0,0,0,1,0,1,1,74.75,1129.35,39.99,0.0,208.64,1298.0,3
3333,2160-GPFXD,0,46.624197983501375,0,0,0,0,0,4,0,0,2.0,0,0,0.0,0,1,0,21.0,0,1,0,0,1,1,1,1,0,0,0,51.4,96.8,0.0,0.0,0.0,96.8,3
3334,1621-YNCJH,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3335,8824-RWFXJ,1,46.624197983501375,0,0,0,0,0,2,0,0,66.0,1,1,48.78,1,1,2,8.0,0,1,0,0,0,1,1,0,0,0,1,89.4,5976.9,36.02,40.0,3219.48,9200.36,3
3336,2683-JXWQQ,1,46.624197983501375,0,0,0,0,0,2,1,1,71.0,0,1,3.57,1,1,1,52.0,1,1,1,0,1,1,1,1,2,0,0,90.4,2259.597129112353,0.0,6.506550218340611,253.47,6921.52,3
3337,0871-OPBXW,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,1
3338,3540-RZJYU,0,41.0,0,0,1,0,0,2,0,4,64.0,0,1,8.6,1,1,2,21.0,0,1,1,1,1,0,1,1,0,1,0,111.15,6953.4,0.0,0.0,550.4,7503.799999999997,3
3339,2316-ESMLS,0,42.0,0,0,1,1,3,2,1,0,24.0,0,1,20.74,1,0,3,0.0,0,0,0,0,0,0,0,0,2,0,2,24.7,571.75,0.0,6.506550218340611,751.942966389144,1069.51,3
3340,5701-ZIKJE,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,0
3341,2826-DXLQO,1,35.0,0,0,0,0,0,3,0,0,32.40104486785495,0,1,6.54,1,1,1,4.0,0,1,1,1,0,1,1,1,2,1,0,73.9,3958.25,0.0,6.506550218340611,346.62,4304.87,3
3342,1036-GUDCL,1,46.624197983501375,0,0,0,0,0,2,0,0,1.0,0,1,4.18,0,1,1,8.0,0,0,1,0,0,0,0,0,0,1,1,49.65,49.65,0.0,6.506550218340611,751.942966389144,93.83,2
3343,1784-BXEFA,0,29.0,1,0,1,1,1,2,1,9,32.40104486785495,3,1,23.006725581395354,1,1,1,51.0,0,0,0,0,0,0,1,1,0,0,0,62.45,2045.55,0.0,0.0,1064.96,3110.51,3
3344,2277-DJJDL,1,46.624197983501375,0,0,0,0,0,2,0,0,2.0,0,1,26.05,0,1,2,2.0,0,0,1,0,1,1,1,1,0,0,0,94.95,178.1,0.0,0.0,751.942966389144,230.2,1
3345,0971-QIFJK,0,55.0,0,0,0,0,0,2,0,0,62.0,0,1,8.23,1,0,3,0.0,0,0,0,0,0,0,0,0,2,1,1,25.8,1563.95,0.0,0.0,510.26000000000016,2074.21,3
3346,6506-EYCNH,0,69.0,0,1,1,0,0,3,1,9,62.0,2,1,24.62,0,1,1,29.0,1,0,0,0,0,1,0,1,2,1,1,79.95,4819.75,0.0,0.0,1526.44,3025.3811100803964,3
3347,6418-PIQSP,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3348,9102-IAYHT,1,61.0,0,0,0,0,0,1,0,0,6.0,5,1,39.32,0,1,2,20.323666978484564,0,1,0,0,1,0,0,1,0,1,0,84.85,523.5,0.0,0.0,235.92,759.4200000000003,1
3349,8417-FMLZI,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3350,1024-GUALD,1,79.0,0,0,1,0,0,4,1,10,2.0,5,1,33.1,0,1,2,11.0,0,0,1,0,1,1,0,0,1,1,1,95.5,181.65,0.0,10.0,66.2,257.85,3
3351,2235-DWLJU,0,64.0,0,0,0,0,0,0,1,1,30.0,0,1,39.74,1,1,2,22.0,0,0,1,0,1,1,1,1,0,1,0,100.05,3046.15,0.0,0.0,1192.2,3025.3811100803964,1
3352,9975-SKRNR,0,28.0,1,0,1,1,3,2,1,3,32.40104486785495,0,1,23.006725581395354,1,1,0,69.0,1,0,0,1,1,0,0,0,2,1,0,83.3,6042.7,0.0,80.0,1762.56,7885.26,3
3353,2867-UIMSS,1,46.624197983501375,0,0,0,0,0,3,0,0,1.0,5,1,17.07,1,1,1,3.0,1,1,0,0,0,0,0,1,0,0,0,61.15,61.15,0.0,0.0,17.07,3025.3811100803964,3
3354,7521-YXVZY,1,23.0,1,0,1,0,0,4,1,1,64.0,0,1,36.24,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,1,20.2,1277.75,2.0400186451211937,6.506550218340611,2319.36,3597.11,3
3355,2985-JUUBZ,1,46.624197983501375,0,0,0,0,0,4,1,7,25.0,3,1,23.006725581395354,1,1,1,10.0,0,0,1,0,0,0,0,1,0,1,1,55.55,1405.3,0.0,0.0,290.0,1695.3,3
3356,2144-BFDSO,0,51.0,0,0,0,0,0,1,0,0,32.40104486785495,5,1,23.006725581395354,0,1,1,20.323666978484564,0,0,0,1,0,0,0,1,0,1,0,64.19761171032337,288.05,0.0,6.506550218340611,131.46,3025.3811100803964,1
3357,8879-ZKJOF,1,46.624197983501375,0,0,0,0,0,2,1,6,63.0,0,1,44.55,1,1,2,29.0,1,1,1,0,0,1,1,1,2,1,1,89.4,5597.65,0.0,0.0,2806.65,8404.3,3
3358,4629-NRXKX,0,64.0,0,0,1,0,0,0,1,1,11.0,4,1,25.67,1,1,2,18.0,0,0,0,0,1,1,1,1,0,1,0,94.0,1078.9,2.0400186451211937,0.0,282.37,1361.27,1
3359,8845-LWKGE,1,60.0,0,0,0,1,3,3,0,0,9.0,0,1,27.34,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,20.1,190.25,0.0,0.0,246.06,436.31,3
3360,3473-XIIIT,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,3,20.323666978484564,0,0,0,0,0,0,0,0,0,1,0,20.05,85.5,2.0400186451211937,6.506550218340611,109.48,3025.3811100803964,3
3361,7479-NITWS,1,39.0,0,0,0,0,0,4,1,0,39.0,0,1,29.56,1,0,3,0.0,0,0,0,0,0,0,0,0,2,1,1,23.8,2259.597129112353,0.0,6.506550218340611,751.942966389144,2056.64,3
3362,1658-TJVOA,1,64.0,0,0,1,0,0,0,1,3,5.0,5,1,36.88,1,1,2,8.0,1,0,1,0,0,0,0,1,0,1,0,84.5,453.75,2.0400186451211937,0.0,184.4,638.15,1
3363,5153-RTHKF,0,35.0,0,0,0,0,0,2,0,0,31.0,0,1,0.0,0,1,1,20.323666978484564,1,1,0,1,0,1,1,1,2,1,0,49.85,1520.1,0.0,0.0,0.0,3025.3811100803964,3
3364,4851-BQDNX,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3365,7787-BNTZM,1,49.0,0,0,0,0,0,0,0,0,26.0,3,1,6.24,0,1,2,20.323666978484564,0,0,1,0,1,0,0,1,0,0,0,89.8,2335.3,0.0,0.0,162.24,2497.54,1
3366,0533-UCAAU,0,33.0,0,0,0,0,0,3,0,0,4.0,0,1,23.006725581395354,0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,20.05,83.3,0.0,6.506550218340611,103.2,186.5,3
3367,9975-GPKZU,1,46.624197983501375,0,0,0,0,0,2,0,0,24.0,0,1,2.33,0,1,1,2.0,0,0,0,1,0,0,0,1,0,1,1,51.1,1269.6,0.0,6.506550218340611,55.92,1325.52,3
3368,3165-HDOEW,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
3369,1803-BGNBD,0,58.0,0,0,1,1,2,4,1,6,1.0,0,1,48.79,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,1,19.4,2259.597129112353,0.0,0.0,48.79,68.19,3
3370,8039-ACLPL,0,64.0,0,0,0,0,0,0,0,0,12.0,0,1,34.92,0,1,2,23.0,1,0,0,1,1,1,1,1,0,1,0,64.19761171032337,1120.95,0.0,0.0,419.04,1539.99,5
3371,8212-DJRCH,0,46.624197983501375,0,0,0,0,0,0,0,0,1.0,5,1,22.11,0,1,1,18.0,0,0,0,0,0,0,0,0,0,0,0,45.8,45.8,0.0,10.0,22.11,77.91,1
3372,1208-NBVFH,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,4
3373,2519-TWKFS,0,51.0,0,0,0,1,2,3,0,0,26.0,0,0,0.0,0,1,1,19.0,1,0,0,1,0,1,1,1,0,0,1,45.8,1147.0,0.0,0.0,0.0,1147.0,3
3374,1769-GRUIK,1,46.624197983501375,0,0,0,0,0,3,0,10,68.0,1,1,34.62,1,1,2,18.0,0,1,0,0,1,1,1,1,0,1,1,101.05,6770.5,0.0,0.0,2354.16,3025.3811100803964,3
3375,2887-JPYLU,0,35.0,0,0,1,0,0,3,0,8,32.40104486785495,0,1,36.62,1,1,2,20.323666978484564,1,1,0,1,1,0,0,1,1,1,0,64.19761171032337,6643.5,0.0,0.0,2380.3,9023.8,3
3376,0315-LVCRK,1,46.624197983501375,0,0,0,0,0,2,0,0,1.0,0,1,15.77,0,0,3,0.0,0,0,0,0,0,0,0,1,0,1,1,19.75,19.75,2.0400186451211937,0.0,15.77,35.52,3
3377,3873-NFTGI,1,22.0,1,0,1,1,0,2,1,1,71.0,0,1,33.69,0,1,2,27.0,1,1,0,1,0,0,0,1,2,0,1,64.19761171032337,7209.0,0.0,0.0,2391.99,9600.99,3
3378,3090-LETTY,1,58.0,0,0,1,0,0,2,0,4,72.0,0,1,40.49,1,1,2,15.0,0,1,0,0,1,1,1,1,2,1,0,104.8,2259.597129112353,0.0,6.506550218340611,2915.28,10385.38,3
3379,0013-EXCHZ,1,46.624197983501375,0,0,0,0,0,3,1,1,71.0,1,1,18.42,1,1,2,29.0,1,1,0,1,1,1,0,1,2,0,0,90.35,6325.25,0.0,0.0,1307.8200000000004,7633.07,3
3380,6581-NQCBA,1,46.624197983501375,0,0,0,0,0,2,0,0,20.0,0,1,16.05,0,1,2,18.0,1,1,0,1,1,1,1,1,0,1,0,108.2,2203.7,0.0,0.0,321.0,2524.7,3
3381,1576-PFZIW,1,50.0,0,0,0,1,3,2,0,0,23.0,4,1,1.2,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,19.8,465.45,0.0,0.0,27.6,493.05,3
3382,1573-LGXBA,1,46.624197983501375,0,0,0,0,0,2,1,3,53.0,2,1,33.31,1,0,3,0.0,0,0,0,0,0,0,0,0,2,0,1,64.19761171032337,1336.1,37.37,6.506550218340611,1765.43,3064.16,3
3383,5320-BRKGK,1,46.624197983501375,0,0,0,0,0,2,0,0,8.0,0,1,23.46,0,0,2,0.0,0,0,0,0,0,0,0,0,2,1,1,20.0,141.6,0.0,0.0,187.68,3025.3811100803964,3
3384,2446-ZKVAF,1,35.0,0,0,0,0,0,2,0,0,32.40104486785495,0,0,0.0,0,1,2,5.0,0,0,1,0,1,1,1,1,1,1,0,50.05,2259.597129112353,0.0,0.0,0.0,1523.4,3
3385,0899-WZRSD,1,46.624197983501375,0,0,0,0,0,2,1,8,17.0,4,1,8.74,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,20.75,418.25,0.0,0.0,148.58,3025.3811100803964,3
