Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
7011-CVEUC,1.0,United States,California,Capay,,"38.681651, -122.130569",38.681651,-122.130569
1891-FZYSA,1.0,United States,California,Carmichael,95608.0,"38.626128, -121.328011",38.626128,-121.328011
2379-ENZGV,1.0,United States,California,Citrus Heights,95610.0,"38.69508, -121.271616",38.69508,-121.271616
3893-JRNFS,1.0,United States,,Cool,95614.0,"38.880622, -120.973865",38.880622,-120.973865
0993-OSGPT,1.0,United States,California,Courtland,,"38.311609, -121.554034",38.311609,-121.554034
9381-NDKME,1.0,,California,,95619.0,"38.683605, -120.811852",,-120.811852
5609-CEBID,1.0,,California,Dixon,95620.0,"38.392821, -121.799917",38.392821,-121.799917
8285-ABVLB,,United States,California,Citrus Heights,95621.0,"38.69549, -121.307864",38.69549,-121.307864
5597-GLBUC,1.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609
7128-GGCNO,1.0,United States,California,Elk Grove,95624.0,"38.434138, -121.30587",38.434138,-121.30587
6599-RCLCJ,1.0,United States,California,Elmira,95625.0,"38.349195, -121.902943",38.349195,-121.902943
1548-ARAGG,1.0,United States,California,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193
2988-QRAJY,1.0,United States,California,Fiddletown,95629.0,"38.513484, -120.704613",38.513484,-120.704613
8822-KNBHV,1.0,United States,California,Foresthill,95631.0,"39.031876, -120.811141",,-120.811141
2192-CKRLV,1.0,United States,,Georgetown,95634.0,"38.9386, -120.785514",38.9386,-120.785514
2725-IWWBA,1.0,United States,California,Herald,95638.0,"38.313447, -121.123886",38.313447,-121.123886
2187-PKZAY,1.0,,California,Ione,95640.0,"38.33788, -120.954202",38.33788,-120.954202
4480-MBMLB,1.0,United States,California,Kirkwood,,,38.631489,-120.015167
7291-CDTMJ,1.0,United States,California,Lotus,95651.0,"38.815515, -120.916997",38.815515,-120.916997
8111-BKVDS,,United States,California,,95653.0,"38.674276, -121.961866",38.674276,-121.961866
4625-EWPTF,1.0,,California,Mather,95655.0,"38.549822, -121.266725",38.549822,-121.266725
1241-FPMOF,1.0,United States,California,Nicolaus,95659.0,"38.788898, -121.608624",38.788898,-121.608624
3506-LCJDC,1.0,,California,North Highlands,95660.0,"38.671295, -121.388251",,-121.388251
8799-OXZMD,1.0,United States,California,Penryn,95663.0,"38.859093, -121.182872",38.859093,-121.182872
2867-UIMSS,1.0,United States,California,Placerville,95667.0,"38.733714, -120.795213",38.733714,-120.795213
8878-HMWBV,1.0,,California,,95668.0,"38.833554, -121.498102",38.833554,-121.498102
0266-GMEAO,1.0,United States,California,Rancho Cordova,,"38.602723, -121.279913",38.602723,-121.279913
7569-NMZYQ,1.0,,California,,95672.0,"38.724322, -120.991237",38.724322,-120.991237
1041-RXHRA,,United States,California,Rio Oso,95674.0,"38.954144, -121.482536",38.954144,-121.482536
5981-ITEMU,1.0,United States,California,River Pines,95675.0,"38.545775, -120.743325",38.545775,-120.743325
3407-QGWLG,1.0,United States,California,Rocklin,95677.0,"38.7904, -121.236973",38.7904,-121.236973
4487-ZYJZK,1.0,United States,California,Roseville,95678.0,"38.759751, -121.288545",38.759751,-121.288545
6896-SRVYQ,,United States,California,Sheridan,95681.0,"38.984756, -121.345074",38.984756,-121.345074
7384-GHBPI,1.0,United States,,Shingle Springs,95682.0,"38.598936, -120.963092",38.598936,-120.963092
9732-EQMWY,1.0,United States,California,Sloughhouse,95683.0,"38.470423, -121.114897",38.470423,
9127-QRZMH,1.0,United States,,Somerset,95684.0,"38.606703, -120.586659",38.606703,-120.586659
0178-SZBHO,1.0,United States,California,Sutter Creek,95685.0,"38.432145, -120.77069",38.432145,-120.77069
0125-LZQXK,1.0,United States,California,Volcano,95689.0,"38.481902, -120.603668",38.481902,-120.603668
6366-ZGQGL,1.0,United States,California,West Sacramento,95691.0,"38.627951, -121.593287",38.627951,-121.593287
7000-WCEVQ,1.0,United States,California,Wilton,95693.0,"38.392559, -121.225093",38.392559,-121.225093
9835-ZIITK,1.0,United States,California,Winters,95694.0,"38.578604, -122.024579",,-122.024579
3926-YZVVX,1.0,,,Woodland,95695.0,"38.71967, -121.862416",38.71967,-121.862416
8749-JMNKX,1.0,United States,California,Alta,95701.0,"39.218096, -120.79153",39.218096,-120.79153
7169-YWAMK,1.0,United States,California,,95709.0,"38.748316, -120.675512",38.748316,-120.675512
0841-NULXI,1.0,United States,,Colfax,95713.0,"39.084645, -120.894014",39.084645,-120.894014
1767-CJKBA,1.0,United States,California,Dutch Flat,95714.0,"39.197215, -120.83679",39.197215,
2452-KDRRH,1.0,United States,California,Gold Run,95717.0,"39.170376, -120.838404",39.170376,
0471-ARVMX,,United States,California,Kyburz,95720.0,"38.766036, -120.209673",38.766036,-120.209673
8224-DWCKX,1.0,United States,California,Echo Lake,95721.0,"38.851842, -120.076204",38.851842,-120.076204
0708-SJDIS,1.0,United States,,Pollock Pines,95726.0,"38.733908, -120.453416",38.733908,-120.453416
8184-WMOFI,,United States,California,,95736.0,"39.00978, -120.978273",39.00978,-120.978273
7781-EWARA,1.0,United States,California,Roseville,95747.0,"38.784329, -121.373245",38.784329,-121.373245
3865-ZFZIB,1.0,United States,California,El Dorado Hills,95762.0,"38.684437, -121.055634",38.684437,-121.055634
2720-FVBQP,1.0,,California,,95765.0,"38.823278, -121.281856",38.823278,-121.281856
1567-DSCIC,1.0,United States,California,Sacramento,95816.0,"38.574856, -121.46504",38.574856,
0564-MUUQK,1.0,United States,California,Sacramento,95818.0,"38.556306, -121.495817",,-121.495817
2391-IPLOP,1.0,United States,California,Sacramento,95820.0,"38.53508, -121.444144",38.53508,-121.444144
3071-MVJCD,1.0,United States,California,Sacramento,95822.0,"38.512569, -121.495184",38.512569,-121.495184
8468-EHYJA,1.0,United States,California,Sacramento,95824.0,"38.517295, -121.439819",38.517295,-121.439819
0137-UDEUO,,,California,Sacramento,,"38.590035, -121.412455",38.590035,-121.412455
7634-WSWDB,1.0,United States,California,Sacramento,95827.0,"38.549185, -121.328386",38.549185,-121.328386
0699-NDKJM,1.0,United States,California,Sacramento,95829.0,"38.486502, -121.334051",38.486502,-121.334051
3882-IYOIJ,1.0,United States,California,Sacramento,95830.0,"38.490508, -121.284171",,
3508-CFVZL,1.0,United States,California,Sacramento,95831.0,"38.494832, -121.529447",,-121.529447
6175-IRFIT,1.0,United States,California,Sacramento,95833.0,"38.619049, -121.517552",38.619049,-121.517552
8168-UQWWF,1.0,United States,California,Sacramento,95834.0,"38.646209, -121.52446",38.646209,-121.52446
1555-DJEQW,1.0,United States,California,Sacramento,95837.0,"38.691607, -121.602284",,-121.602284
4114-QMKVN,1.0,United States,California,Sacramento,95841.0,"38.660442, -121.346321",38.660442,-121.346321
5203-XEHAX,1.0,United States,California,Antelope,95843.0,"38.715498, -121.363411",38.715498,-121.363411
6345-HOVES,1.0,United States,California,Sacramento,95864.0,"38.585826, -121.376263",,-121.376263
7164-BPTUT,1.0,United States,California,Marysville,95901.0,,39.19514,
3913-FCUUW,1.0,United States,California,Beale Afb,95903.0,"39.125311, -121.392283",39.125311,
4208-UFFGW,1.0,United States,California,Alleghany,95910.0,"39.467828, -120.841386",39.467828,-120.841386
5628-RKIFK,1.0,United States,California,Arbuckle,,"38.982373, -122.047751",38.982373,-122.047751
4118-CEVPF,1.0,United States,California,Bangor,95914.0,,39.396585,-121.38029
0756-MPZRL,1.0,United States,California,,95919.0,"39.440687, -121.263583",39.440687,-121.263583
7153-OANIO,1.0,United States,California,Butte City,95920.0,"39.449794, -121.936372",39.449794,-121.936372
4137-BTIKL,1.0,United States,California,Camptonville,95922.0,,39.432127,-121.099287
7100-FQPRV,1.0,,California,Chico,95926.0,"39.745712, -121.84333",39.745712,
4080-IIARD,1.0,United States,California,Clipper Mills,95930.0,"39.562239, -121.14836",,-121.14836
0404-SWRVG,1.0,United States,California,Colusa,95932.0,"39.273096, -122.050763",39.273096,-122.050763
9711-FJTBX,,United States,California,Dobbins,95935.0,"39.381174, -121.21191",39.381174,-121.21191
0257-ZESQC,,United States,California,Downieville,95936.0,"39.578792, -120.780786",39.578792,
6813-GZQCG,1.0,,California,Durham,,"39.607831, -121.777959",39.607831,-121.777959
6980-IMXXE,1.0,United States,California,Forbestown,95941.0,"39.531028, -121.24807",,-121.24807
8128-YVJRG,,,California,Forest Ranch,,"40.077028, -121.494168",40.077028,-121.494168
4335-BSMJS,1.0,United States,California,Glenn,95943.0,"39.597975, -122.032248",39.597975,-122.032248
6467-CHFZW,1.0,United States,California,Goodyears Bar,95944.0,"39.564113, -120.868836",39.564113,-120.868836
5781-BKHOP,1.0,United States,California,,95945.0,"39.194539, -120.988066",39.194539,-120.988066
4503-BDXBD,1.0,United States,California,Penn Valley,95946.0,,39.203817,-121.19584
8058-DMYRU,1.0,United States,,Greenville,,"40.160386, -120.835428",40.160386,-120.835428
4013-GUXND,1.0,United States,California,Gridley,95948.0,"39.346898, -121.759537",39.346898,-121.759537
3999-QGRJH,1.0,United States,California,Grass Valley,95949.0,"39.099204, -121.137962",39.099204,-121.137962
8262-COGGB,1.0,United States,,Magalia,,"39.933852, -121.584371",39.933852,-121.584371
9840-EFJQB,1.0,United States,California,Meridian,95957.0,"39.068071, -121.832638",39.068071,-121.832638
0520-FDVVT,1.0,United States,California,Nevada City,95959.0,"39.333737, -120.858667",39.333737,-120.858667
5835-BEQEU,1.0,United States,California,Oregon House,95962.0,"39.342587, -121.249833",39.342587,-121.249833
1839-UMACK,,United States,California,Orland,95963.0,"39.748037, -122.302169",39.748037,-122.302169
9507-EXLTT,1.0,United States,California,Oroville,95965.0,"39.624561, -121.552866",39.624561,-121.552866
2842-BCQGE,1.0,United States,California,Chico,,"39.903272, -121.843567",,-121.843567
9861-PDSZP,1.0,United States,,Richvale,,"39.495768, -121.747472",,-121.747472
7055-HNEOJ,1.0,United States,California,Rough And Ready,95975.0,"39.225634, -121.156163",39.225634,-121.156163
9039-RBEEE,1.0,United States,California,Smartville,95977.0,"39.176595, -121.291692",39.176595,-121.291692
2829-HYVZP,1.0,United States,California,Stirling City,95978.0,"39.904002, -121.527823",39.904002,-121.527823
4566-NECEV,1.0,United States,California,Stonyford,95979.0,"39.288127, -122.415841",39.288127,-122.415841
4424-TKOPW,1.0,United States,California,,95981.0,"39.58458, -121.093256",39.58458,-121.093256
5965-GGPRW,,United States,California,Sutter,95982.0,"39.172777, -121.805845",39.172777,-121.805845
6680-WKXRZ,1.0,United States,California,Taylorsville,95983.0,"40.053684, -120.743116",40.053684,-120.743116
9473-CBZOP,1.0,United States,California,Yuba City,95991.0,"39.02741, -121.614982",39.02741,-121.614982
4163-HFTUK,1.0,United States,California,,96001.0,"40.587919, -122.464732",40.587919,-122.464732
7341-LXCAF,1.0,United States,California,Redding,96002.0,"40.527834, -122.318749",40.527834,-122.318749
2451-YMUXS,1.0,United States,California,Redding,,,40.677649,-122.29467
1608-GMEWB,1.0,United States,California,Adin,,"41.171578, -120.913161",41.171578,-120.913161
5919-VCZYM,1.0,United States,California,Bieber,96009.0,"41.083464, -121.107929",41.083464,-121.107929
5073-WXOYN,1.0,United States,California,,96010.0,,40.775272,-123.287414
2027-WKXMW,,United States,California,Callahan,96014.0,"41.388397, -122.794636",41.388397,-122.794636
5277-ZLOOR,1.0,United States,California,Canby,96015.0,"41.486953, -120.913975",41.486953,-120.913975
7516-GMHUV,,United States,California,,96016.0,"40.936285, -121.572692",40.936285,-121.572692
8565-HBFNN,1.0,United States,California,Chester,96020.0,"40.243494, -121.154733",40.243494,-121.154733
9692-TUSXH,1.0,United States,California,Cottonwood,96022.0,"40.336392, -122.448533",40.336392,-122.448533
6048-UWKAL,1.0,United States,California,Dunsmuir,96025.0,"41.212695, -122.392067",41.212695,-122.392067
6828-HMKWP,1.0,United States,California,Etna,96027.0,"41.405193, -123.008567",41.405193,-123.008567
9465-RWMXL,1.0,United States,California,Fall River Mills,96028.0,"41.017282, -121.468945",41.017282,-121.468945
9961-JBNMK,1.0,United States,California,Flournoy,96029.0,"39.84784, -122.544556",39.84784,
6034-ZRYCV,1.0,United States,California,Forks Of Salmon,96031.0,"41.232128, -123.194748",41.232128,-123.194748
0440-MOGPM,1.0,United States,California,French Gulch,96033.0,"40.740138, -122.587476",40.740138,-122.587476
4115-NZRKS,1.0,United States,California,Gazelle,,"41.411315, -122.697236",41.411315,-122.697236
0258-NOKBL,1.0,United States,California,,96035.0,,40.03194,-122.176023
9168-INPSZ,1.0,United States,California,Greenview,96037.0,"41.528541, -122.955018",41.528541,-122.955018
6174-NRBTZ,1.0,United States,California,,96038.0,"41.599978, -122.539381",41.599978,-122.539381
2520-SGTTA,1.0,United States,,Hornbrook,,"41.962127, -122.527696",41.962127,-122.527696
5195-KPUNQ,1.0,United States,,Hyampom,96046.0,"40.648024, -123.465088",40.648024,-123.465088
3352-RICWQ,1.0,United States,California,Junction City,96048.0,"40.913192, -123.06597",40.913192,-123.06597
1552-AAGRX,1.0,United States,California,Klamath River,96050.0,"41.816595, -122.948287",41.816595,
0036-IHMOT,1.0,United States,California,Lookout,96054.0,,41.280478,-121.160249
9833-TGFHX,1.0,United States,California,Mcarthur,96056.0,"41.10831, -121.360362",41.10831,-121.360362
4501-EQDRN,1.0,,California,,96057.0,"41.251322, -122.105209",41.251322,
7103-ZGVNT,1.0,United States,California,Macdoel,96058.0,"41.769709, -121.92063",41.769709,-121.92063
7502-BNYGS,1.0,United States,,Manton,,"40.426679, -121.850421",40.426679,-121.850421
1363-TXLSL,1.0,United States,,,96061.0,"40.331975, -121.460674",,-121.460674
6572-ADKRS,1.0,,California,Millville,96062.0,"40.531257, -122.148139",,-122.148139
4139-DETXS,1.0,,California,Nubieber,,"41.082472, -121.195215",41.082472,-121.195215
3766-EJLFL,1.0,United States,California,Oak Run,96069.0,"40.689243, -122.037023",40.689243,-122.037023
8885-QSQBX,,United States,California,Platina,96076.0,"40.367964, -122.937379",40.367964,-122.937379
5550-VFRLC,1.0,United States,California,Round Mountain,96084.0,"40.923558, -122.059933",40.923558,
4325-NFSKC,1.0,United States,California,Scott Bar,96085.0,"41.737962, -123.07557",41.737962,-123.07557
0702-PGIBZ,1.0,United States,California,Seiad Valley,96086.0,"41.924174, -123.260788",,-123.260788
7349-ALMUX,1.0,United States,California,,,"40.617614, -122.512861",40.617614,-122.512861
4616-ULAOA,1.0,United States,,Tehama,96090.0,"40.021787, -122.127576",40.021787,-122.127576
0794-YVSGE,1.0,United States,California,Weed,96094.0,"41.465121, -122.380947",,-122.380947
3181-VTHOE,1.0,United States,California,Yreka,96097.0,"41.764869, -122.671316",41.764869,-122.671316
4952-YSOGZ,1.0,United States,California,Alturas,96101.0,"41.468877, -120.54229",,-120.54229
3948-XHGNA,1.0,United States,California,Blairsden Graeagle,96103.0,"39.783747, -120.661032",39.783747,-120.661032
9251-AWQGT,1.0,United States,California,Chilcoot,,"39.872961, -120.198876",39.872961,-120.198876
3688-FTHLT,1.0,United States,California,Clio,96106.0,"39.745805, -120.580882",,-120.580882
9964-WBQDJ,1.0,United States,California,Coleville,,"38.42528, -119.475741",38.42528,-119.475741
5380-WJKOV,1.0,United States,California,Doyle,,"40.012675, -120.101857",40.012675,-120.101857
2267-FPIMA,1.0,United States,California,,96112.0,"41.932207, -120.135941",41.932207,-120.135941
3400-ESFUW,,United States,California,Herlong,96113.0,"40.198234, -120.18089",40.198234,-120.18089
3223-WZWJM,1.0,United States,California,Janesville,,"40.294034, -120.512622",40.294034,-120.512622
9730-DRTMJ,1.0,United States,,Litchfield,96117.0,,40.507272,-120.338228
2277-AXSDC,1.0,United States,California,Markleeville,96120.0,"38.735789, -119.85798",38.735789,-119.85798
1384-RCUXW,1.0,United States,California,Calpine,96124.0,"39.672813, -120.456699",39.672813,
8812-ZRHFP,1.0,United States,California,Sierraville,96126.0,"39.559709, -120.345639",39.559709,-120.345639
3190-FZATL,1.0,United States,California,Topaz,,"38.636052, -119.489162",38.636052,-119.489162
6527-PZFPV,1.0,United States,California,Wendel,96136.0,"40.345949, -120.081187",40.345949,-120.081187
7746-AWNQW,1.0,United States,California,Homewood,96141.0,"39.117018, -120.212535",39.117018,-120.212535
4550-EVXNY,1.0,United States,California,Olympic Valley,96146.0,"39.191797, -120.212401",39.191797,-120.212401
2252-ISRNH,1.0,,California,Tahoe Vista,96148.0,"39.24124, -120.054765",39.24124,-120.054765
6035-BXTTY,1.0,United States,California,Los Angeles,90002.0,"33.949255, -118.246978",33.949255,-118.246978
1730-ZMAME,1.0,United States,California,Los Angeles,90003.0,"33.964131, -118.272783",33.964131,-118.272783
8992-JQYUN,1.0,United States,California,Los Angeles,90006.0,,34.048013,-118.293953
2580-ATZSQ,1.0,United States,California,Los Angeles,90007.0,"34.027337, -118.28515",34.027337,-118.28515
9588-YRFHY,1.0,United States,California,Los Angeles,,"34.008293, -118.346766",,-118.346766
1415-YFWLT,,United States,California,Los Angeles,90015.0,"34.039224, -118.266293",,-118.266293
3133-PZNSR,1.0,United States,,Los Angeles,90017.0,"34.052842, -118.264495",34.052842,-118.264495
3836-FZSDJ,1.0,United States,California,Los Angeles,90018.0,"34.028735, -118.317236",,
9626-WEQRM,1.0,United States,California,Los Angeles,90021.0,"34.029043, -118.239504",34.029043,-118.239504
8185-UPYBR,1.0,United States,California,Los Angeles,90022.0,,,-118.156582
2732-ISEZX,,,California,Los Angeles,90023.0,"34.017697, -118.200577",34.017697,-118.200577
3034-ZBEQN,,United States,California,Los Angeles,90025.0,"34.046174, -118.446333",,-118.446333
0356-OBMAC,,United States,California,Los Angeles,90031.0,"34.085807, -118.206617",34.085807,-118.206617
9975-SKRNR,1.0,United States,California,Los Angeles,90032.0,"34.078821, -118.177576",34.078821,-118.177576
3682-YEUWS,1.0,United States,California,Los Angeles,,"34.050198, -118.210946",34.050198,-118.210946
0306-JAELE,1.0,United States,California,Los Angeles,90034.0,"34.030578, -118.399613",34.030578,-118.399613
5294-DMSFH,1.0,United States,California,Los Angeles,90036.0,"34.070291, -118.349191",34.070291,-118.349191
6484-LATFU,,United States,California,Los Angeles,,"34.110845, -118.259595",34.110845,-118.259595
9552-TGUZV,1.0,United States,California,Los Angeles,90040.0,"33.994524, -118.149953",,-118.149953
1194-BHJYC,1.0,United States,California,,90043.0,"33.988543, -118.334081",33.988543,-118.334081
8630-FJLIB,1.0,United States,California,Los Angeles,,"34.108455, -118.362081",34.108455,-118.362081
7472-EQOAV,1.0,United States,California,Los Angeles,90047.0,"33.958149, -118.308441",33.958149,-118.308441
0248-PGHBZ,1.0,United States,California,Los Angeles,90049.0,"34.091829, -118.491244",34.091829,-118.491244
3540-RZJYU,1.0,United States,California,,90057.0,"34.061918, -118.277939",34.061918,-118.277939
5804-HYIEZ,1.0,United States,California,,90061.0,"33.92128, -118.274186",33.92128,-118.274186
2195-ZRVAX,,United States,California,Los Angeles,90063.0,"34.044271, -118.185237",34.044271,-118.185237
0221-WMXNQ,1.0,,California,Los Angeles,90064.0,"34.037251, -118.423573",34.037251,-118.423573
3685-YLCMQ,1.0,United States,California,Los Angeles,,"34.002028, -118.430656",34.002028,-118.430656
0329-GTIAJ,,United States,California,West Hollywood,90069.0,"34.093781, -118.381061",34.093781,-118.381061
5696-CEIQJ,1.0,United States,California,Los Angeles,,"34.102084, -118.451629",34.102084,-118.451629
6982-UQZLY,1.0,United States,California,Bell,,"33.970343, -118.171368",33.970343,-118.171368
7696-AMHOD,1.0,United States,,Beverly Hills,90212.0,"34.062095, -118.401508",34.062095,-118.401508
8337-MSSXB,1.0,United States,California,Compton,90220.0,"33.88151, -118.234451",33.88151,-118.234451
2824-MYYBN,1.0,United States,,Compton,90222.0,"33.912246, -118.236773",,-118.236773
3349-ANQNH,1.0,United States,,Culver City,90230.0,"33.993991, -118.39704",33.993991,-118.39704
5753-QQWPW,,United States,California,Culver City,90232.0,"34.019323, -118.391902",34.019323,-118.391902
0141-YEAYS,1.0,United States,California,Downey,90241.0,"33.940884, -118.128628",,-118.128628
0685-MLYYM,1.0,United States,California,Downey,90242.0,"33.921793, -118.140588",33.921793,-118.140588
0056-EPFBG,1.0,United States,California,Gardena,90247.0,"33.890853, -118.297967",33.890853,-118.297967
5684-FJVYR,1.0,United States,California,Gardena,90248.0,"33.876482, -118.284077",33.876482,-118.284077
0673-IGUQO,1.0,United States,,Gardena,90249.0,"33.90139, -118.315697",33.90139,-118.315697
1302-UHBDD,,United States,California,Hermosa Beach,,"33.86532, -118.396336",33.86532,-118.396336
8815-LMFLX,1.0,United States,California,Lynwood,90262.0,"33.923573, -118.200669",,-118.200669
2137-DQMEV,1.0,United States,California,Malibu,90265.0,"34.074572, -118.831181",34.074572,
2568-BRGYX,1.0,United States,California,Maywood,,"33.988572, -118.186565",33.988572,-118.186565
2724-FJDYW,1.0,United States,California,Palos Verdes Peninsula,90274.0,"33.788208, -118.404955",33.788208,-118.404955
8380-PEFPE,1.0,United States,California,Rancho Palos Verdes,90275.0,"33.753146, -118.367459",33.753146,
9850-OWRHQ,1.0,United States,California,Redondo Beach,90278.0,"33.873395, -118.37019",33.873395,-118.37019
6916-HIJSE,1.0,United States,California,Marina Del Rey,,"33.977468, -118.445475",33.977468,-118.445475
0147-ESWWR,1.0,United States,,Playa Del Rey,90293.0,,33.947305,-118.439841
1226-JZNKR,1.0,,California,Inglewood,90302.0,"33.975332, -118.355252",33.975332,-118.355252
1195-OIYEJ,1.0,,California,Inglewood,90304.0,,33.936827,-118.359824
9734-YWGEX,1.0,United States,California,Inglewood,90305.0,"33.958134, -118.330905",33.958134,-118.330905
4432-ADRLB,1.0,United States,California,Santa Monica,90401.0,"34.015481, -118.493231",34.015481,-118.493231
9546-KDTRB,1.0,United States,California,Torrance,90504.0,"33.867257, -118.330794",33.867257,-118.330794
7408-OFWXJ,1.0,United States,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,
2391-SOORI,1.0,United States,California,Whittier,90604.0,"33.929704, -118.01208",,
8430-TWCBX,1.0,,California,Whittier,90606.0,"33.976678, -118.065875",33.976678,-118.065875
7903-CMPEY,1.0,United States,California,,90620.0,"33.845706, -118.012204",33.845706,-118.012204
8752-GHJFU,1.0,United States,California,Buena Park,90621.0,"33.874224, -117.993368",33.874224,-117.993368
6551-ZCOTS,,,California,Cypress,,"33.818477, -118.038307",33.818477,-118.038307
8606-CIQUL,1.0,United States,California,La Habra,90631.0,"33.940619, -117.9513",33.940619,-117.9513
8205-OTCHB,1.0,United States,California,La Mirada,90638.0,"33.902045, -118.008961",33.902045,-118.008961
2890-WFBHU,1.0,United States,California,Montebello,90640.0,"34.015217, -118.109962",34.015217,-118.109962
6701-DHKWQ,1.0,United States,California,Norwalk,90650.0,,33.905963,-118.08263
8160-HOWOX,1.0,United States,,Santa Fe Springs,,,,-118.062611
0221-NAUXK,1.0,United States,California,,90701.0,"33.867593, -118.080637",33.867593,-118.080637
5151-HQRDG,1.0,United States,California,,90704.0,"33.391181, -118.421305",33.391181,-118.421305
4718-DHSMV,,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,
9518-RWHZL,1.0,United States,California,Harbor City,90710.0,"33.798266, -118.300237",33.798266,-118.300237
7729-JTEEC,1.0,United States,California,Hawaiian Gardens,,"33.830431, -118.074071",,-118.074071
5832-XKAES,1.0,United States,California,Lomita,90717.0,"33.794209, -118.317354",33.794209,-118.317354
5949-XIKAE,1.0,United States,California,Los Alamitos,90720.0,"33.79499, -118.065591",,-118.065591
9108-EQPNQ,1.0,United States,California,Paramount,90723.0,"33.897122, -118.164432",33.897122,-118.164432
5572-ZDXHY,1.0,United States,California,San Pedro,90731.0,"33.736387, -118.284363",33.736387,-118.284363
9391-EOYLI,1.0,United States,California,Surfside,90743.0,"33.728273, -118.085304",33.728273,
3629-WEAAM,1.0,United States,California,Wilmington,90744.0,"33.782068, -118.262263",33.782068,-118.262263
6469-QJKZW,1.0,,,Carson,90745.0,,33.822295,-118.26411
8665-UTDHZ,,United States,,Carson,90746.0,"33.859171, -118.252272",33.859171,
9770-KXGQU,1.0,United States,California,Long Beach,90803.0,"33.760458, -118.129725",33.760458,-118.129725
0334-ZFJSR,1.0,United States,California,Long Beach,90804.0,"33.783047, -118.1486",33.783047,-118.1486
1371-WEPDS,1.0,United States,California,Long Beach,,"33.864622, -118.179626",33.864622,-118.179626
4548-SDBKE,1.0,United States,,Long Beach,90806.0,"33.802664, -118.179971",33.802664,
8988-ECPJR,1.0,United States,California,Long Beach,90807.0,"33.830099, -118.182239",33.830099,-118.182239
6728-DKUCO,1.0,United States,California,,90813.0,"33.781086, -118.199049",33.781086,-118.199049
3569-EDBPQ,,United States,California,Long Beach,90815.0,"33.797638, -118.11662",33.797638,-118.11662
4598-XLKNJ,1.0,United States,California,Altadena,91001.0,"34.196837, -118.142236",34.196837,
6234-RAAPL,1.0,United States,California,Arcadia,,"34.137319, -118.029837",34.137319,-118.029837
6621-NRZAK,1.0,United States,California,Arcadia,91007.0,,34.128284,-118.047732
5898-IGSLP,1.0,United States,California,La Canada Flintridge,91011.0,"34.234912, -118.153729",34.234912,-118.153729
0969-RGKCU,1.0,United States,California,Monrovia,91016.0,"34.1528, -118.000482",34.1528,-118.000482
1393-IMKZG,1.0,United States,,Sierra Madre,,,34.168686,-118.057505
8543-MSDMF,1.0,United States,California,Sunland,91040.0,"34.282704, -118.312929",34.282704,-118.312929
3712-PKXZA,1.0,United States,California,Pasadena,91103.0,"34.167465, -118.165327",34.167465,-118.165327
6023-GSSXW,1.0,,California,Pasadena,91106.0,"34.139402, -118.128658",34.139402,-118.128658
1403-LKLIK,1.0,United States,California,Glendale,91201.0,"34.17051, -118.289463",34.17051,-118.289463
5385-SUIRI,1.0,,California,Glendale,91205.0,,34.13658,-118.245839
2729-VNVAP,1.0,United States,California,,,"34.182378, -118.262922",34.182378,-118.262922
7074-IEVOJ,1.0,United States,California,Glendale,91208.0,"34.195386, -118.238508",34.195386,-118.238508
4079-VTGLK,1.0,United States,,La Crescenta,91214.0,"34.239636, -118.245259",34.239636,
6946-LMSQS,1.0,United States,California,Canoga Park,91303.0,"34.19829, -118.602203",34.19829,-118.602203
0637-UBJRP,1.0,United States,,Canoga Park,91304.0,"34.224377, -118.632656",34.224377,-118.632656
0013-MHZWF,1.0,United States,California,West Hills,91307.0,"34.199787, -118.68493",,-118.68493
4695-WJZUE,,,California,Chatsworth,91311.0,"34.294142, -118.603883",34.294142,-118.603883
2839-RFSQE,1.0,United States,California,,,"34.150354, -118.518292",34.150354,-118.518292
5006-MXVRN,1.0,United States,California,Northridge,,,34.236683,-118.517588
3489-HHPFY,1.0,United States,California,Porter Ranch,91326.0,"34.281911, -118.556218",34.281911,
3996-ZNWYK,1.0,United States,California,Pacoima,91331.0,"34.255442, -118.421314",,-118.421314
4607-CHPCA,1.0,United States,California,,91335.0,,34.200175,-118.540958
3506-OVLKD,1.0,United States,,,91340.0,"34.286131, -118.435969",34.286131,
7658-UYUQS,1.0,United States,California,Sylmar,91342.0,"34.321621, -118.399841",34.321621,-118.399841
4229-CZMLL,1.0,United States,California,North Hills,,"34.238802, -118.482296",34.238802,-118.482296
8234-GSZYK,1.0,United States,California,,91344.0,"34.291273, -118.505104",34.291273,-118.505104
1116-FRYVH,1.0,United States,California,Mission Hills,,"34.266389, -118.459744",34.266389,-118.459744
5816-QVHRX,1.0,United States,California,Santa Clarita,91350.0,"34.502432, -118.41459",34.502432,
2324-EFHVG,1.0,United States,California,Sun Valley,91352.0,"34.231053, -118.338307",34.231053,-118.338307
4223-BKEOR,1.0,,California,Thousand Oaks,91360.0,"34.214054, -118.88109",34.214054,-118.88109
9227-UAQFT,1.0,United States,California,Westlake Village,91361.0,"34.130992, -118.894673",34.130992,-118.894673
